Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2e: RESNET: Total,Emissions: CO2e: RESNET: Electricity,Emissions: CO2e: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-02-07T19:00:00,2.64,14.73,0.11,0.06,0.0,0.71,0.68,0.04,0.03,0.08,0.03,0.01,0.1,0.16,0.16,0.45,14.73,2.94053,0.77121,2.16932,0.0032,0.00185,0.00136,0.00106,0.00106,1.0e-05,0.22,0.41,1.98,0.7,9.49,0.0,2.13,0.93,1.29,0.21,1.01,0.52,4.73,1.32,-0.53,4.47,1.05,-5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,68.0,103.24,26.91,0.0,23.0,21.74,86.0,5.82,0.0,0.0
2007-02-07T20:00:00,2.71,15.26,0.11,0.06,0.0,0.71,0.77,0.05,0.03,0.08,0.04,0.01,0.1,0.08,0.22,0.42,15.26,3.007,0.75903,2.24797,0.0033,0.0019,0.00141,0.00109,0.00108,1.0e-05,0.22,0.53,1.98,0.7,9.84,0.0,2.2,1.14,1.39,0.22,1.04,0.54,4.74,1.35,-0.4,4.47,1.11,-5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65,68.0,103.24,26.91,0.0,23.0,21.47,83.0,5.82,0.0,0.0
2007-02-07T21:00:00,2.48,15.24,0.12,0.06,0.0,0.53,0.72,0.07,0.03,0.07,0.04,0.01,0.11,0.05,0.27,0.4,15.24,2.97983,0.73515,2.24468,0.00315,0.00174,0.00141,0.001,0.00099,1.0e-05,0.22,0.43,1.82,0.64,9.82,0.0,1.99,1.31,1.5,0.24,1.05,0.53,4.5,1.34,-0.37,4.22,1.11,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,68.0,100.12,26.91,0.0,24.08,22.78,86.0,3.36,0.0,0.0
2007-02-07T22:00:00,2.28,15.69,0.09,0.06,0.0,0.51,0.57,0.08,0.03,0.07,0.03,0.01,0.11,0.03,0.26,0.38,15.69,2.97569,0.66463,2.31106,0.00303,0.00158,0.00145,0.00091,0.0009,1.0e-05,0.21,0.32,1.58,0.56,10.11,0.0,1.72,1.38,1.58,0.25,1.02,0.52,4.45,1.29,-0.5,4.1,1.08,-5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.94,68.0,99.5,26.91,0.0,24.98,23.35,83.0,4.7,0.0,0.0
2007-02-07T23:00:00,1.81,12.54,0.09,0.06,0.0,0.34,0.5,0.07,0.03,0.07,0.02,0.01,0.09,0.02,0.16,0.34,12.54,2.38863,0.54177,1.84685,0.00242,0.00126,0.00116,0.00073,0.00072,1.0e-05,0.14,0.21,1.25,0.44,8.08,0.0,1.32,1.68,1.73,0.26,0.98,0.44,2.8,1.22,-0.15,2.38,1.05,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,68.0,103.03,26.91,0.0,42.98,34.11,43.0,16.11,0.0,0.0
2007-02-08T00:00:00,1.29,12.16,0.11,0.06,0.0,0.33,0.2,0.05,0.03,0.06,0.01,0.0,0.05,0.01,0.07,0.3,12.16,2.20154,0.411,1.79054,0.00203,0.00091,0.00112,0.00053,0.00052,1.0e-05,0.08,0.15,0.86,0.3,7.83,0.0,0.89,1.5,1.69,0.26,0.88,0.36,2.89,1.08,-0.51,1.96,0.56,-2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22,68.0,75.15,26.91,0.0,39.92,32.88,51.0,3.36,0.0,0.0
2007-02-08T01:00:00,1.09,14.85,0.12,0.06,0.0,0.32,0.1,0.04,0.03,0.06,0.01,0.0,0.02,0.01,0.03,0.3,14.85,2.56085,0.37343,2.18742,0.00214,0.00077,0.00137,0.00045,0.00044,1.0e-05,0.04,0.07,0.4,0.14,9.57,0.0,0.42,1.31,1.61,0.25,0.84,0.37,3.63,1.02,-0.66,2.89,0.64,-2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71,68.0,88.2,26.91,0.0,33.08,28.9,66.0,5.82,0.0,0.0
2007-02-08T02:00:00,0.7,15.72,0.14,0.06,0.0,0.0,0.06,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.28,15.72,2.54644,0.23149,2.31495,0.00195,0.0005,0.00145,0.00029,0.00028,1.0e-05,0.03,0.03,0.2,0.07,10.13,0.0,0.21,1.27,1.55,0.24,0.82,0.4,3.67,0.98,-0.52,2.99,0.82,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,68.0,88.11,26.91,0.0,32.0,27.98,66.0,3.36,0.0,0.0
2007-02-08T03:00:00,0.66,18.18,0.13,0.06,0.0,0.0,0.04,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.27,18.18,2.89125,0.21292,2.67833,0.00214,0.00046,0.00168,0.00027,0.00026,1.0e-05,0.02,0.02,0.13,0.05,11.72,0.0,0.14,1.17,1.5,0.24,0.81,0.43,4.27,0.96,-0.58,4.04,0.85,-1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,68.0,98.3,26.91,0.0,24.98,23.35,83.0,0.0,0.0,0.0
2007-02-08T04:00:00,0.96,17.22,0.12,0.06,0.0,0.32,0.04,0.04,0.03,0.06,0.0,0.0,0.0,0.01,0.01,0.26,17.22,2.84156,0.30503,2.53652,0.00225,0.00067,0.00159,0.00039,0.00038,1.0e-05,0.02,0.01,0.17,0.06,11.1,0.0,0.16,1.31,1.54,0.24,0.8,0.45,3.78,0.95,-0.35,3.26,1.05,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33,68.0,90.84,26.91,0.0,30.02,27.35,76.0,2.24,0.0,0.0
2007-02-08T05:00:00,0.67,16.26,0.17,0.06,0.0,0.0,0.04,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.27,16.26,2.61096,0.21615,2.39482,0.00199,0.00049,0.0015,0.00029,0.00028,1.0e-05,0.03,0.01,0.33,0.12,10.48,0.0,0.32,1.4,1.59,0.24,0.8,0.43,3.54,0.94,-0.24,2.83,0.91,-1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,68.0,86.4,26.91,0.0,33.08,29.27,69.0,3.36,0.0,0.0
2007-02-08T06:00:00,1.14,22.66,0.2,0.06,0.0,0.33,0.12,0.03,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.28,22.66,3.6655,0.32775,3.33776,0.00291,0.00082,0.00209,0.00048,0.00047,1.0e-05,0.05,0.05,1.12,0.39,14.6,0.0,1.04,1.18,1.55,0.25,0.82,0.5,5.45,0.95,-0.66,5.97,0.82,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,68.0,120.59,26.91,0.0,17.06,15.71,82.0,11.63,0.0,0.0
2007-02-08T07:00:00,1.8,27.35,0.2,0.06,0.0,0.72,0.28,0.03,0.03,0.06,0.01,0.01,0.03,0.03,0.02,0.31,27.35,4.53463,0.50534,4.02929,0.00378,0.00126,0.00252,0.00074,0.00072,2.0e-05,0.1,0.09,2.57,0.91,17.63,0.0,2.37,1.24,1.59,0.26,0.88,0.63,6.33,1.0,-0.61,7.9,1.28,-2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74,68.0,138.13,26.91,0.0,10.04,8.99,82.0,14.99,0.0,0.0
2007-02-08T08:00:00,2.01,27.03,0.21,0.06,0.0,0.74,0.35,0.03,0.03,0.06,0.01,0.01,0.06,0.06,0.03,0.36,27.03,4.46563,0.4848,3.98084,0.0039,0.00141,0.00249,0.00082,0.00081,2.0e-05,0.22,0.15,2.87,1.01,17.42,0.0,2.73,1.5,1.73,0.27,0.92,0.7,5.99,1.03,-0.35,7.38,1.49,-3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,68.0,126.23,26.91,0.0,8.96,8.18,86.0,9.17,5.07,0.0
2007-02-08T09:00:00,2.34,27.51,0.2,0.06,0.0,0.97,0.37,0.03,0.03,0.06,0.02,0.02,0.1,0.06,0.04,0.36,27.51,4.54739,0.49569,4.05171,0.00417,0.00164,0.00254,0.00095,0.00093,2.0e-05,0.32,0.27,2.64,0.93,17.73,0.0,2.68,1.78,1.93,0.29,0.94,0.71,5.26,1.03,-0.13,7.51,1.52,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,68.0,128.08,26.91,0.0,8.96,7.5,74.0,10.29,19.34,0.0
2007-02-08T10:00:00,2.22,26.89,0.2,0.06,0.0,0.8,0.38,0.02,0.03,0.06,0.03,0.02,0.14,0.06,0.04,0.36,26.89,4.43661,0.47605,3.96056,0.00403,0.00155,0.00248,0.0009,0.00089,2.0e-05,0.38,0.31,2.21,0.78,17.33,0.0,2.37,2.09,2.16,0.31,0.96,0.69,4.08,1.03,0.2,7.41,1.52,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,68.0,126.23,26.91,0.0,8.96,7.27,70.0,9.17,38.67,0.0
2007-02-08T11:00:00,1.81,26.19,0.18,0.06,0.0,0.4,0.37,0.02,0.03,0.06,0.02,0.02,0.16,0.06,0.05,0.36,26.19,4.27267,0.41431,3.85836,0.00367,0.00126,0.00242,0.00073,0.00072,2.0e-05,0.37,0.27,1.85,0.65,16.88,0.0,2.02,2.2,2.3,0.32,0.97,0.66,3.39,1.02,0.29,7.32,1.53,-3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,68.0,124.68,26.91,0.0,8.96,7.1,67.0,8.05,50.09,0.0
2007-02-08T12:00:00,2.09,23.52,0.16,0.06,0.0,0.69,0.35,0.01,0.03,0.06,0.02,0.02,0.16,0.07,0.05,0.37,23.52,3.99801,0.53376,3.46425,0.00362,0.00145,0.00217,0.00085,0.00083,1.0e-05,0.33,0.23,1.55,0.55,15.16,0.0,1.71,2.48,2.51,0.33,0.98,0.63,1.43,1.02,0.84,6.58,1.53,-3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,68.0,121.14,26.91,0.0,12.92,10.5,63.0,9.17,50.4,39.31
2007-02-08T13:00:00,1.72,21.48,0.17,0.06,0.0,0.34,0.34,0.01,0.03,0.07,0.02,0.02,0.15,0.08,0.06,0.38,21.48,3.58255,0.41871,3.16384,0.00319,0.00121,0.00198,0.00071,0.00069,1.0e-05,0.3,0.19,1.32,0.47,13.84,0.0,1.47,2.52,2.57,0.33,0.98,0.57,0.22,1.02,1.05,6.35,1.41,-3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71,68.0,117.21,26.91,0.0,12.92,10.5,63.0,5.82,69.42,40.58
2007-02-08T14:00:00,1.87,23.2,0.16,0.06,0.0,0.5,0.34,0.01,0.03,0.07,0.02,0.02,0.14,0.06,0.06,0.38,23.2,3.83718,0.41926,3.41792,0.00344,0.0013,0.00214,0.00076,0.00074,1.0e-05,0.27,0.22,1.16,0.41,14.95,0.0,1.32,1.76,2.26,0.32,0.99,0.56,2.98,1.02,-0.14,6.98,1.4,-3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19,68.0,123.7,26.91,0.0,10.94,9.12,70.0,9.17,53.89,0.0
2007-02-08T15:00:00,1.85,21.51,0.17,0.06,0.0,0.51,0.34,0.01,0.03,0.07,0.01,0.01,0.12,0.08,0.07,0.37,21.51,3.60443,0.43653,3.1679,0.00328,0.0013,0.00198,0.00075,0.00074,1.0e-05,0.22,0.17,1.09,0.38,13.86,0.0,1.2,2.33,2.48,0.31,0.99,0.6,0.03,1.02,1.07,6.75,1.46,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,68.0,122.31,26.91,0.0,12.02,9.48,60.0,9.17,55.79,63.08
2007-02-08T16:00:00,1.71,22.3,0.18,0.06,0.0,0.34,0.36,0.01,0.03,0.06,0.01,0.01,0.12,0.06,0.08,0.39,22.3,3.72871,0.4446,3.2841,0.00326,0.00121,0.00206,0.0007,0.00069,1.0e-05,0.23,0.18,1.02,0.36,14.37,0.0,1.16,1.58,2.14,0.3,1.0,0.62,2.75,1.03,-0.1,6.9,1.43,-3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,68.0,122.12,26.91,0.0,10.94,8.69,63.0,8.05,18.07,50.09
2007-02-08T17:00:00,1.89,24.15,0.2,0.06,0.0,0.34,0.41,0.02,0.03,0.07,0.01,0.01,0.11,0.12,0.1,0.41,24.15,4.10071,0.54348,3.55723,0.00355,0.00133,0.00223,0.00077,0.00076,1.0e-05,0.22,0.18,1.29,0.45,15.56,0.0,1.38,1.55,2.02,0.3,1.04,0.67,3.85,1.07,-0.32,7.69,1.47,-3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,68.0,130.72,26.91,0.0,8.96,7.28,70.0,11.63,25.36,15.22
2007-02-08T18:00:00,2.53,26.13,0.2,0.06,0.0,0.69,0.53,0.03,0.03,0.08,0.02,0.01,0.11,0.2,0.12,0.44,26.13,4.57554,0.72633,3.84921,0.00418,0.00177,0.00241,0.00103,0.00101,2.0e-05,0.22,0.23,1.69,0.59,16.84,0.0,1.75,1.21,1.83,0.3,1.1,0.72,6.62,1.15,-1.0,8.08,1.53,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06,68.0,129.87,26.91,0.0,6.08,4.58,70.0,9.17,0.0,0.0
2007-02-08T19:00:00,2.63,26.82,0.2,0.06,0.0,0.62,0.68,0.04,0.03,0.08,0.03,0.01,0.1,0.16,0.16,0.45,26.82,4.71886,0.7689,3.94996,0.00431,0.00184,0.00247,0.00107,0.00105,2.0e-05,0.22,0.41,1.98,0.7,17.28,0.0,2.13,1.58,1.96,0.31,1.17,0.76,6.61,1.21,-0.59,8.16,1.62,-5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,68.0,128.53,26.91,0.0,5.0,3.71,73.0,6.93,0.0,0.0
2007-02-08T20:00:00,2.55,26.65,0.2,0.06,0.0,0.46,0.77,0.05,0.03,0.08,0.04,0.01,0.1,0.08,0.22,0.42,26.65,4.63886,0.71393,3.92493,0.00424,0.00178,0.00246,0.00104,0.00102,2.0e-05,0.22,0.53,1.98,0.7,17.17,0.0,2.2,1.84,2.11,0.33,1.21,0.76,6.37,1.23,-0.4,7.83,1.66,-5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,68.0,125.51,26.91,0.0,6.08,4.58,70.0,4.7,0.0,0.0
2007-02-08T21:00:00,2.73,26.97,0.21,0.06,0.0,0.69,0.72,0.07,0.03,0.07,0.04,0.01,0.11,0.05,0.27,0.4,26.97,4.78232,0.80997,3.97235,0.0044,0.00192,0.00249,0.00111,0.0011,2.0e-05,0.22,0.43,1.81,0.64,17.38,0.0,2.0,1.99,2.25,0.34,1.22,0.73,6.22,1.22,-0.4,7.78,1.62,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,68.0,124.7,26.91,0.0,6.08,4.58,70.0,2.24,0.0,0.0
2007-02-08T22:00:00,2.56,28.5,0.23,0.06,0.0,0.69,0.57,0.08,0.03,0.07,0.03,0.01,0.11,0.03,0.26,0.38,28.5,4.95488,0.75646,4.19842,0.00443,0.0018,0.00263,0.00104,0.00103,2.0e-05,0.21,0.32,1.58,0.56,18.37,0.0,1.72,2.01,2.33,0.36,1.21,0.73,6.51,1.16,-0.6,8.08,1.62,-5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,68.0,126.9,26.91,0.0,5.0,3.71,73.0,4.7,0.0,0.0
2007-02-08T23:00:00,1.94,30.34,0.24,0.06,0.0,0.34,0.5,0.07,0.03,0.07,0.02,0.01,0.09,0.02,0.16,0.34,30.34,5.05405,0.58567,4.46838,0.00416,0.00137,0.0028,0.0008,0.00078,2.0e-05,0.14,0.21,1.25,0.44,19.55,0.0,1.32,2.06,2.41,0.37,1.18,0.75,6.73,1.08,-0.73,8.34,1.66,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,68.0,128.29,26.91,0.0,3.92,2.69,73.0,4.7,0.0,0.0
2007-02-09T00:00:00,1.43,31.67,0.24,0.06,0.0,0.33,0.2,0.05,0.03,0.06,0.01,0.0,0.05,0.01,0.07,0.3,31.67,5.11875,0.45308,4.66567,0.00393,0.00101,0.00292,0.00059,0.00057,2.0e-05,0.08,0.15,0.86,0.3,20.41,0.0,0.89,2.1,2.46,0.38,1.1,0.75,6.45,0.94,-0.9,8.27,1.7,-2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,68.0,127.37,26.91,0.0,3.92,2.92,78.0,0.0,0.0,0.0
2007-02-09T01:00:00,0.9,32.67,0.25,0.06,0.0,0.0,0.1,0.04,0.03,0.06,0.01,0.0,0.02,0.01,0.03,0.3,32.67,5.12213,0.3096,4.81253,0.00365,0.00064,0.00301,0.00038,0.00036,2.0e-05,0.04,0.07,0.4,0.14,21.06,0.0,0.42,2.17,2.54,0.39,1.07,0.75,6.65,0.86,-0.88,8.12,1.69,-2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,68.0,127.6,26.91,0.0,5.0,3.71,73.0,5.82,0.0,0.0
2007-02-09T02:00:00,1.15,33.65,0.26,0.06,0.0,0.32,0.06,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.28,33.65,5.33171,0.37493,4.95677,0.00391,0.00081,0.0031,0.00048,0.00046,2.0e-05,0.03,0.03,0.2,0.07,21.69,0.0,0.21,2.29,2.63,0.4,1.06,0.76,6.62,0.82,-0.76,8.29,1.66,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,68.0,127.75,26.91,0.0,3.92,2.92,78.0,3.36,0.0,0.0
2007-02-09T03:00:00,0.79,34.41,0.26,0.06,0.0,0.0,0.04,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.27,34.41,5.32232,0.25397,5.06835,0.00372,0.00055,0.00317,0.00033,0.00031,2.0e-05,0.02,0.02,0.13,0.05,22.17,0.0,0.14,2.37,2.7,0.41,1.06,0.77,6.7,0.78,-0.67,8.33,1.69,-1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,68.0,128.29,26.91,0.0,3.92,3.05,81.0,4.7,0.0,0.0
2007-02-09T04:00:00,0.77,34.12,0.26,0.06,0.0,0.0,0.04,0.04,0.03,0.06,0.0,0.0,0.0,0.01,0.01,0.26,34.12,5.27379,0.24768,5.02611,0.00369,0.00054,0.00315,0.00033,0.00031,2.0e-05,0.02,0.01,0.16,0.06,21.99,0.0,0.16,2.47,2.77,0.42,1.07,0.76,6.44,0.76,-0.5,8.03,1.69,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,68.0,126.1,26.91,0.0,5.0,3.9,77.0,2.24,0.0,0.0
2007-02-09T05:00:00,1.12,34.77,0.26,0.06,0.0,0.32,0.04,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.27,34.77,5.46524,0.343,5.12224,0.00399,0.00078,0.00321,0.00047,0.00045,2.0e-05,0.03,0.01,0.33,0.12,22.41,0.0,0.32,2.49,2.82,0.42,1.09,0.75,6.57,0.75,-0.45,8.28,1.66,-1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,68.0,127.5,26.91,0.0,3.92,2.92,78.0,2.24,0.0,0.0
2007-02-09T06:00:00,1.22,35.08,0.25,0.06,0.0,0.33,0.12,0.03,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.28,35.08,5.50672,0.33926,5.16746,0.00408,0.00085,0.00323,0.0005,0.00048,2.0e-05,0.05,0.05,1.12,0.4,22.61,0.0,1.04,2.53,2.87,0.43,1.12,0.76,6.7,0.76,-0.35,8.33,1.69,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,68.0,128.29,26.91,0.0,3.92,3.28,86.0,4.7,0.0,0.0
2007-02-09T07:00:00,1.84,32.83,0.22,0.06,0.0,0.72,0.28,0.03,0.03,0.06,0.01,0.01,0.03,0.03,0.02,0.31,32.83,5.34532,0.50978,4.83554,0.0043,0.00127,0.00303,0.00075,0.00073,2.0e-05,0.1,0.09,2.57,0.91,21.16,0.0,2.37,2.67,2.95,0.44,1.17,0.75,6.22,0.8,-0.04,7.36,1.69,-2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,68.0,122.36,26.91,0.0,8.06,7.04,81.0,3.36,0.0,0.0
2007-02-09T08:00:00,2.01,29.16,0.15,0.06,0.0,0.74,0.35,0.03,0.03,0.06,0.01,0.01,0.06,0.06,0.03,0.36,29.16,4.76593,0.47101,4.29492,0.00406,0.00137,0.00269,0.0008,0.00078,2.0e-05,0.22,0.15,2.87,1.01,18.79,0.0,2.74,3.3,3.28,0.44,1.21,0.73,2.46,0.84,1.27,6.94,1.56,-3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,68.0,119.73,26.91,0.0,10.04,8.7,77.0,3.36,7.92,58.96
2007-02-09T09:00:00,2.03,19.91,0.09,0.06,0.0,0.74,0.37,0.03,0.03,0.06,0.02,0.02,0.1,0.06,0.04,0.36,19.91,3.35462,0.42238,2.93225,0.00323,0.00139,0.00184,0.00081,0.0008,1.0e-05,0.32,0.27,2.64,0.93,12.83,0.0,2.68,4.31,3.82,0.44,1.21,0.65,-5.38,0.85,3.57,4.97,1.5,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,68.0,105.64,26.91,0.0,19.94,16.96,64.0,0.0,17.43,193.69
2007-02-09T10:00:00,2.03,12.55,0.07,0.06,0.0,0.72,0.38,0.02,0.03,0.06,0.03,0.02,0.14,0.06,0.04,0.36,12.55,2.28187,0.43278,1.84908,0.00257,0.00141,0.00116,0.00081,0.00081,1.0e-05,0.38,0.31,2.21,0.78,8.09,0.0,2.37,4.14,3.75,0.41,1.2,0.52,-8.29,0.87,3.92,3.49,1.21,-3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,68.0,92.85,26.91,0.0,28.94,23.67,52.0,3.36,23.77,244.72
2007-02-09T11:00:00,2.0,9.76,0.07,0.06,0.0,0.71,0.37,0.02,0.03,0.06,0.02,0.02,0.16,0.06,0.05,0.36,9.76,1.89767,0.45934,1.43833,0.00229,0.00139,0.0009,0.0008,0.0008,1.0e-05,0.37,0.27,1.85,0.65,6.29,0.0,2.02,3.49,3.27,0.35,1.18,0.44,-8.28,0.9,3.41,3.69,0.95,-3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,68.0,95.87,26.91,0.0,28.04,24.02,62.0,5.82,28.21,268.81
2007-02-09T12:00:00,1.98,8.75,0.04,0.06,0.0,0.69,0.35,0.01,0.03,0.06,0.02,0.02,0.16,0.07,0.05,0.37,8.75,1.79284,0.50349,1.28936,0.00218,0.00137,0.00081,0.00079,0.00078,1.0e-05,0.33,0.23,1.55,0.55,5.64,0.0,1.71,2.69,2.66,0.29,1.17,0.43,-7.02,0.93,2.63,4.04,0.98,-3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66,68.0,102.17,26.91,0.0,26.96,23.37,65.0,9.17,30.75,279.59
2007-02-09T13:00:00,1.59,5.75,0.02,0.06,0.0,0.34,0.34,0.01,0.03,0.07,0.02,0.02,0.15,0.08,0.06,0.38,5.75,1.22779,0.38075,0.84703,0.00163,0.0011,0.00053,0.00063,0.00063,0.0,0.3,0.19,1.32,0.46,3.71,0.0,1.47,2.31,2.25,0.23,1.15,0.42,-7.08,0.96,2.45,3.19,1.01,-3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.71,68.0,92.88,26.91,0.0,32.0,26.89,57.0,8.05,31.38,281.18
2007-02-09T14:00:00,1.54,2.28,0.01,0.06,0.0,0.34,0.34,0.01,0.03,0.07,0.02,0.02,0.14,0.06,0.06,0.38,2.28,0.68362,0.34776,0.33586,0.00129,0.00108,0.00021,0.00062,0.00062,0.0,0.27,0.22,1.16,0.41,1.47,0.0,1.32,2.2,2.04,0.19,1.12,0.37,-8.09,0.99,2.6,2.36,0.86,-3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47,68.0,80.85,26.91,0.0,37.04,29.87,49.0,4.7,29.8,274.52
