Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2: RESNET: Total,Emissions: CO2: RESNET: Electricity,Emissions: CO2: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-02T16:00:00,1.3,0.24,0.01,0.05,0.0,0.33,0.16,0.01,0.04,0.04,0.01,0.01,0.12,0.06,0.08,0.39,0.24,0.91123,0.88314,0.02809,0.00094,0.00092,2.0e-05,0.00053,0.00053,0.0,0.23,0.08,1.01,0.36,0.23,0.0,1.05,0.64,0.94,0.1,1.11,-0.14,-2.51,-0.01,0.82,0.13,1.63,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08,68.0,6.54,99.59,0.0,46.04,33.2,25.0,6.93,19.65,78.93
2007-01-02T17:00:00,1.45,1.21,0.02,0.05,0.0,0.34,0.2,0.02,0.04,0.04,0.01,0.01,0.11,0.12,0.1,0.4,1.21,1.24748,1.10553,0.14195,0.00113,0.00102,0.00011,0.00058,0.00058,0.0,0.22,0.08,1.27,0.45,1.18,0.0,1.27,0.05,0.48,0.08,1.17,-0.07,0.4,0.04,-0.21,0.15,2.01,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.01,68.0,6.83,99.59,0.0,44.06,31.18,26.0,5.82,4.75,32.33
2007-01-02T18:00:00,1.82,1.85,0.02,0.05,0.0,0.48,0.26,0.03,0.04,0.05,0.02,0.01,0.11,0.2,0.12,0.44,1.85,1.87542,1.65741,0.21801,0.00145,0.00128,0.00017,0.00073,0.00073,0.0,0.22,0.1,1.67,0.59,1.82,0.0,1.61,-0.15,0.26,0.07,1.25,0.02,2.12,0.1,-0.61,0.21,2.19,-3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64,68.0,8.41,99.59,0.0,41.0,29.79,30.0,8.05,0.0,0.0
2007-01-02T19:00:00,1.99,2.54,0.03,0.05,0.0,0.56,0.32,0.04,0.04,0.05,0.03,0.01,0.1,0.16,0.16,0.45,2.54,2.13062,1.83197,0.29865,0.00163,0.0014,0.00023,0.0008,0.0008,0.0,0.22,0.18,1.95,0.69,2.49,0.0,1.91,-0.1,0.27,0.08,1.3,0.11,2.64,0.15,-0.64,0.34,2.49,-4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.86,68.0,10.54,99.59,0.0,33.98,26.06,39.0,8.05,0.0,0.0
2007-01-02T20:00:00,2.12,3.68,0.04,0.05,0.0,0.7,0.32,0.05,0.04,0.05,0.04,0.01,0.1,0.08,0.22,0.42,3.68,2.37952,1.94635,0.43318,0.00183,0.00149,0.00034,0.00085,0.00085,0.0,0.22,0.23,1.96,0.69,3.61,0.0,1.94,0.04,0.36,0.09,1.31,0.17,2.76,0.16,-0.74,0.38,3.19,-4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91,68.0,11.15,99.59,0.0,32.0,25.06,43.0,8.05,0.0,0.0
2007-01-02T21:00:00,1.81,4.6,0.05,0.05,0.0,0.43,0.27,0.07,0.04,0.05,0.03,0.01,0.11,0.05,0.27,0.4,4.6,2.2098,1.66885,0.54095,0.0017,0.00127,0.00042,0.00073,0.00073,0.0,0.22,0.19,1.8,0.63,4.51,0.0,1.77,0.18,0.5,0.11,1.31,0.21,2.98,0.15,-0.83,0.46,3.38,-3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,68.0,12.51,99.59,0.0,28.94,22.93,46.0,9.17,0.0,0.0
2007-01-02T22:00:00,1.89,5.39,0.05,0.05,0.0,0.61,0.2,0.08,0.04,0.04,0.02,0.01,0.11,0.03,0.26,0.38,5.39,2.37572,1.74219,0.63353,0.00182,0.00133,0.0005,0.00076,0.00076,0.0,0.21,0.14,1.56,0.55,5.29,0.0,1.54,0.39,0.7,0.13,1.29,0.24,2.84,0.12,-0.84,0.39,3.7,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32,68.0,10.96,99.59,0.0,30.02,22.83,38.0,4.7,0.0,0.0
2007-01-02T23:00:00,1.39,5.87,0.01,0.05,0.0,0.34,0.18,0.07,0.04,0.04,0.02,0.01,0.09,0.02,0.16,0.34,5.87,1.9621,1.27138,0.69071,0.00149,0.00095,0.00054,0.00054,0.00054,0.0,0.14,0.09,1.24,0.44,5.76,0.0,1.2,0.58,0.9,0.15,1.24,0.25,2.6,0.07,-0.85,0.32,3.58,-3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,68.0,9.73,99.59,0.0,33.08,24.14,30.0,0.0,0.0,0.0
2007-01-03T00:00:00,1.05,1.02,0.04,0.05,0.0,0.33,0.08,0.05,0.04,0.04,0.01,0.0,0.05,0.01,0.07,0.3,1.02,1.1243,1.00432,0.11998,0.00085,0.00075,9.0e-05,0.00043,0.00043,0.0,0.08,0.07,0.85,0.3,1.03,0.0,0.81,0.69,1.04,0.17,1.17,0.24,2.72,0.0,-1.0,0.34,3.29,-2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,66.01,10.53,99.59,0.0,32.0,23.6,32.0,5.82,0.0,0.0
2007-01-03T01:00:00,0.6,4.41,0.04,0.05,0.0,0.0,0.04,0.04,0.04,0.04,0.01,0.0,0.02,0.01,0.03,0.29,4.41,1.08705,0.56864,0.51841,0.00083,0.00042,0.00041,0.00024,0.00024,0.0,0.04,0.03,0.39,0.14,4.33,0.0,0.38,0.21,0.74,0.14,0.65,0.22,2.6,0.53,-3.2,0.36,3.38,-2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,66.0,10.87,99.59,0.0,30.92,22.9,33.0,8.05,0.0,0.0
2007-01-03T02:00:00,0.86,4.55,0.05,0.05,0.0,0.32,0.02,0.04,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.28,4.55,1.34598,0.81103,0.53496,0.00103,0.00061,0.00042,0.00035,0.00035,0.0,0.03,0.01,0.2,0.07,4.46,0.0,0.19,0.56,0.95,0.16,0.66,0.23,2.65,0.32,-2.71,0.42,3.31,-1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.11,66.0,12.56,99.59,0.0,30.92,22.9,33.0,11.63,0.0,0.0
2007-01-03T03:00:00,0.52,5.67,0.06,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.27,5.67,1.15765,0.49125,0.6664,0.00089,0.00037,0.00052,0.00021,0.00021,0.0,0.02,0.01,0.13,0.05,5.56,0.0,0.13,0.75,1.09,0.18,0.66,0.23,2.73,0.17,-2.2,0.44,3.3,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86,66.0,12.82,99.59,0.0,30.02,22.46,35.0,11.63,0.0,0.0
2007-01-03T04:00:00,0.51,6.49,0.06,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.0,0.01,0.01,0.26,6.49,1.23568,0.47259,0.76309,0.00096,0.00036,0.0006,0.00021,0.00021,0.0,0.02,0.01,0.16,0.06,6.37,0.0,0.15,0.88,1.21,0.19,0.66,0.24,2.81,0.08,-1.83,0.49,3.4,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,66.0,13.86,99.59,0.0,28.94,21.74,36.0,12.75,0.0,0.0
2007-01-03T05:00:00,0.54,7.11,0.07,0.05,0.0,0.0,0.02,0.04,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.27,7.11,1.33018,0.49429,0.83589,0.00103,0.00038,0.00066,0.00022,0.00022,0.0,0.03,0.01,0.33,0.12,6.97,0.0,0.3,0.99,1.31,0.2,0.67,0.24,2.82,0.02,-1.53,0.52,3.52,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14,66.0,14.67,99.59,0.0,28.94,21.77,36.0,13.87,0.0,0.0
2007-01-03T06:00:00,0.92,7.45,0.12,0.05,0.0,0.33,0.05,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.28,7.45,1.74349,0.8678,0.87569,0.00137,0.00068,0.00069,0.00039,0.00039,0.0,0.05,0.02,1.11,0.39,7.31,0.0,0.98,1.08,1.41,0.21,0.7,0.24,2.73,-0.01,-1.25,0.56,3.54,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01,66.0,16.28,99.59,0.0,30.02,22.23,33.0,16.11,0.0,0.0
2007-01-03T07:00:00,1.51,12.74,0.1,0.05,0.0,0.71,0.12,0.03,0.04,0.04,0.01,0.01,0.03,0.03,0.02,0.31,12.74,2.84279,1.34402,1.49877,0.00222,0.00105,0.00118,0.00061,0.0006,1.0e-05,0.1,0.04,2.55,0.9,12.17,0.0,2.24,1.16,1.51,0.22,0.74,0.24,2.7,-0.02,-1.0,0.49,3.42,-2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22,67.87,13.54,99.59,0.0,30.02,22.49,35.0,12.75,0.0,0.0
2007-01-03T08:00:00,1.66,11.2,0.09,0.05,0.0,0.73,0.15,0.03,0.04,0.04,0.01,0.01,0.06,0.06,0.03,0.35,11.2,2.70752,1.3905,1.31702,0.00218,0.00115,0.00103,0.00066,0.00066,1.0e-05,0.22,0.07,2.84,1.0,10.97,0.0,2.58,1.99,2.12,0.26,1.36,0.26,2.36,-0.5,1.87,0.55,3.42,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.22,67.99,15.55,99.59,0.0,30.92,23.2,35.0,14.99,3.8,7.61
2007-01-03T09:00:00,1.97,9.62,0.06,0.05,0.0,0.98,0.16,0.03,0.04,0.04,0.02,0.02,0.1,0.06,0.04,0.36,9.62,2.50627,1.37473,1.13154,0.00225,0.00136,0.00089,0.00078,0.00078,1.0e-05,0.33,0.12,2.61,0.92,9.44,0.0,2.49,2.18,2.28,0.26,1.37,0.24,-0.57,-0.38,2.36,0.29,3.51,-2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89,68.0,10.31,99.59,0.0,37.94,26.9,25.0,10.29,16.8,46.28
2007-01-03T10:00:00,1.49,6.68,0.04,0.05,0.0,0.47,0.16,0.02,0.04,0.04,0.02,0.02,0.14,0.06,0.04,0.36,6.68,1.67131,0.88615,0.78516,0.00164,0.00103,0.00062,0.00059,0.00059,0.0,0.38,0.14,2.19,0.77,6.55,0.0,2.17,2.3,2.39,0.25,1.38,0.17,-3.09,-0.26,2.61,0.24,2.82,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.83,68.0,9.89,99.59,0.0,42.08,29.4,23.0,11.63,35.82,81.15
2007-01-03T11:00:00,1.7,4.01,0.02,0.05,0.0,0.7,0.16,0.02,0.04,0.04,0.02,0.02,0.16,0.06,0.05,0.36,4.01,1.49621,1.02425,0.47196,0.00155,0.00118,0.00037,0.00068,0.00068,0.0,0.37,0.12,1.82,0.64,3.94,0.0,1.85,2.48,2.51,0.24,1.39,0.06,-6.06,-0.19,3.21,0.16,2.42,-2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35,68.0,6.77,99.59,0.0,42.98,32.32,32.0,3.36,28.53,186.08
2007-01-03T12:00:00,1.49,2.68,0.02,0.05,0.0,0.49,0.15,0.01,0.04,0.04,0.02,0.02,0.16,0.07,0.05,0.37,2.68,1.2282,0.91335,0.31485,0.00129,0.00104,0.00025,0.0006,0.00059,0.0,0.33,0.1,1.54,0.54,2.63,0.0,1.57,2.27,2.35,0.21,1.4,-0.09,-6.8,-0.13,3.12,0.32,2.34,-2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57,68.0,14.2,99.59,0.0,44.06,30.53,22.0,17.22,31.07,248.21
2007-01-03T13:00:00,1.53,1.92,0.02,0.05,0.0,0.53,0.15,0.01,0.04,0.04,0.01,0.02,0.15,0.08,0.06,0.38,1.92,1.15052,0.92458,0.22594,0.00124,0.00107,0.00018,0.00061,0.00061,0.0,0.3,0.09,1.3,0.46,1.88,0.0,1.35,1.83,1.97,0.18,1.41,-0.15,-5.99,-0.09,2.43,0.46,2.23,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,68.0,19.1,99.59,0.0,42.08,30.46,29.0,20.8,26.31,239.97
2007-01-03T14:00:00,1.3,1.72,0.01,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.02,0.02,0.14,0.06,0.07,0.38,1.72,1.02117,0.81876,0.20241,0.00107,0.00091,0.00016,0.00052,0.00052,0.0,0.27,0.1,1.14,0.4,1.69,0.0,1.19,1.56,1.72,0.15,1.41,-0.15,-5.72,-0.06,2.08,0.67,2.42,-2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,68.0,25.6,99.59,0.0,40.28,28.88,27.0,24.83,27.26,213.97
2007-01-03T15:00:00,1.29,1.5,0.03,0.05,0.0,0.33,0.15,0.01,0.04,0.04,0.01,0.01,0.12,0.08,0.07,0.37,1.5,1.01835,0.84221,0.17614,0.00105,0.00091,0.00014,0.00052,0.00052,0.0,0.22,0.08,1.08,0.38,1.47,0.0,1.09,1.1,1.37,0.13,1.41,-0.12,-4.42,-0.03,1.36,0.47,2.6,-2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.04,68.0,15.59,99.59,0.0,36.14,26.72,32.0,16.55,33.92,145.82
2007-01-03T16:00:00,1.33,2.77,0.04,0.05,0.0,0.33,0.16,0.01,0.04,0.04,0.01,0.01,0.12,0.06,0.08,0.39,2.77,1.21033,0.88451,0.32583,0.0012,0.00094,0.00026,0.00054,0.00054,0.0,0.23,0.08,1.01,0.36,2.72,0.0,1.05,0.36,0.87,0.11,1.42,-0.06,-1.0,0.0,-0.04,0.54,3.01,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55,68.0,15.43,99.59,0.0,31.46,24.05,38.0,14.99,26.63,54.84
2007-01-03T17:00:00,1.48,4.47,0.05,0.05,0.0,0.34,0.2,0.02,0.04,0.04,0.01,0.01,0.11,0.12,0.1,0.4,4.47,1.6389,1.11326,0.52564,0.00145,0.00104,0.00041,0.0006,0.0006,0.0,0.22,0.08,1.27,0.45,4.39,0.0,1.27,-0.17,0.5,0.11,1.45,0.05,2.42,0.05,-1.15,0.55,3.5,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24,68.0,13.73,99.59,0.0,26.6,20.6,42.0,10.29,6.66,4.75
2007-01-03T18:00:00,2.06,5.48,0.06,0.05,0.0,0.69,0.26,0.03,0.04,0.05,0.02,0.01,0.11,0.2,0.12,0.44,5.48,2.51012,1.86594,0.64418,0.00195,0.00145,0.00051,0.00083,0.00083,0.0,0.22,0.1,1.67,0.59,5.37,0.0,1.61,-0.12,0.5,0.12,1.5,0.15,3.37,0.11,-1.24,0.63,4.01,-3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.88,68.0,13.89,99.59,0.0,21.56,17.89,58.0,6.26,0.0,0.0
2007-01-03T19:00:00,1.81,6.3,0.06,0.05,0.0,0.35,0.32,0.04,0.04,0.05,0.03,0.01,0.1,0.16,0.16,0.45,6.3,2.40304,1.6616,0.74144,0.00185,0.00127,0.00058,0.00073,0.00073,0.0,0.22,0.18,1.96,0.69,6.19,0.0,1.91,0.22,0.67,0.13,1.53,0.23,3.3,0.16,-1.06,0.6,4.53,-4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,68.0,13.38,99.59,0.0,21.92,17.29,48.0,3.58,0.0,0.0
2007-01-03T20:00:00,2.15,7.05,0.08,0.05,0.0,0.7,0.32,0.05,0.04,0.05,0.04,0.01,0.1,0.08,0.22,0.42,7.05,2.79894,1.96958,0.82936,0.00217,0.00152,0.00065,0.00087,0.00087,0.0,0.22,0.23,1.96,0.69,6.92,0.0,1.94,0.43,0.87,0.16,1.53,0.27,3.43,0.17,-1.01,0.68,4.5,-4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,68.0,14.17,99.59,0.0,19.04,16.16,64.0,0.89,0.0,0.0
2007-01-03T21:00:00,2.11,8.25,0.09,0.05,0.0,0.69,0.27,0.07,0.04,0.05,0.03,0.01,0.11,0.05,0.27,0.4,8.25,2.90628,1.93639,0.96989,0.00225,0.00149,0.00076,0.00085,0.00085,0.0,0.22,0.19,1.8,0.63,8.09,0.0,1.77,0.63,1.08,0.18,1.51,0.29,3.63,0.17,-1.03,0.77,4.81,-3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,68.0,15.1,99.59,0.0,16.16,13.61,65.0,1.79,0.0,0.0
2007-01-03T22:00:00,1.66,9.43,0.1,0.05,0.0,0.34,0.2,0.08,0.04,0.04,0.02,0.01,0.11,0.03,0.26,0.38,9.43,2.6466,1.53775,1.10885,0.00204,0.00117,0.00087,0.00068,0.00067,1.0e-05,0.21,0.14,1.56,0.55,9.25,0.0,1.54,0.82,1.28,0.2,1.48,0.31,3.79,0.15,-1.05,0.84,5.1,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,68.0,15.83,99.59,0.0,14.18,11.94,67.0,3.58,0.0,0.0
2007-01-03T23:00:00,1.44,10.76,0.05,0.05,0.0,0.34,0.18,0.07,0.04,0.04,0.02,0.01,0.09,0.02,0.16,0.34,10.76,2.57601,1.31027,1.26575,0.00197,0.00098,0.00099,0.00056,0.00056,1.0e-05,0.14,0.09,1.24,0.44,10.56,0.0,1.2,0.99,1.47,0.23,1.42,0.33,3.95,0.1,-1.11,0.94,5.33,-3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,68.0,16.67,99.59,0.0,11.48,9.7,71.0,3.36,0.0,0.0
2007-01-04T00:00:00,1.09,5.97,0.09,0.05,0.0,0.33,0.08,0.05,0.04,0.04,0.01,0.0,0.05,0.01,0.07,0.3,5.97,1.7476,1.04497,0.70263,0.00134,0.00079,0.00055,0.00045,0.00045,0.0,0.08,0.07,0.85,0.3,6.02,0.0,0.81,1.14,1.64,0.24,1.34,0.34,3.98,0.04,-1.15,0.97,5.65,-2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89,66.05,17.3,99.59,0.0,9.68,8.59,81.0,4.03,0.0,0.0
2007-01-04T01:00:00,0.65,9.62,0.1,0.05,0.0,0.0,0.04,0.04,0.04,0.04,0.01,0.0,0.02,0.01,0.03,0.29,9.62,1.75035,0.61915,1.1312,0.00135,0.00046,0.00089,0.00027,0.00026,1.0e-05,0.04,0.03,0.39,0.14,9.44,0.0,0.38,0.6,1.31,0.22,0.78,0.33,3.77,0.54,-3.51,1.0,5.82,-2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,66.0,17.15,99.59,0.0,7.7,7.06,88.0,0.45,0.0,0.0
2007-01-04T02:00:00,0.92,10.68,0.11,0.05,0.0,0.32,0.02,0.04,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.28,10.68,2.11948,0.8639,1.25558,0.00164,0.00065,0.00098,0.00038,0.00037,1.0e-05,0.03,0.01,0.2,0.07,10.48,0.0,0.19,0.96,1.59,0.25,0.78,0.34,4.17,0.36,-2.95,1.2,5.85,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,66.0,18.68,99.59,0.0,2.84,2.4,90.0,0.0,0.0,0.0
2007-01-04T03:00:00,0.58,12.55,0.12,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.27,12.55,2.01869,0.54321,1.47547,0.00157,0.00041,0.00116,0.00024,0.00024,1.0e-05,0.02,0.01,0.13,0.05,12.31,0.0,0.13,1.21,1.8,0.27,0.77,0.36,4.29,0.2,-2.4,1.2,6.4,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,66.0,18.77,99.59,0.0,2.84,2.23,86.0,3.36,0.0,0.0
2007-01-04T04:00:00,0.57,13.23,0.12,0.05,0.0,0.0,0.02,0.04,0.04,0.04,0.0,0.0,0.0,0.01,0.01,0.26,13.23,2.07786,0.5223,1.55555,0.00162,0.0004,0.00122,0.00024,0.00023,1.0e-05,0.02,0.01,0.16,0.06,12.98,0.0,0.15,1.42,2.0,0.29,0.76,0.37,4.25,0.1,-1.98,1.11,6.4,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,66.0,18.22,99.59,0.0,5.54,4.66,82.0,5.82,0.0,0.0
2007-01-04T05:00:00,0.91,13.38,0.12,0.05,0.0,0.32,0.02,0.04,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.27,13.38,2.40597,0.83304,1.57293,0.00188,0.00064,0.00123,0.00037,0.00037,1.0e-05,0.03,0.01,0.33,0.12,13.12,0.0,0.3,1.6,2.18,0.31,0.76,0.38,4.14,0.04,-1.65,1.06,6.09,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,66.0,17.63,99.59,0.0,6.44,5.43,80.0,3.36,0.0,0.0
2007-01-04T06:00:00,0.98,13.62,0.18,0.05,0.0,0.33,0.05,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.28,13.62,2.51503,0.91273,1.6023,0.00198,0.00072,0.00126,0.00042,0.00041,1.0e-05,0.05,0.02,1.11,0.39,13.37,0.0,0.98,1.74,2.33,0.33,0.78,0.38,4.07,-0.0,-1.38,1.0,6.02,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,66.0,17.12,99.59,0.0,8.06,6.77,76.0,3.36,0.0,0.0
2007-01-04T07:00:00,1.42,19.35,0.15,0.05,0.0,0.57,0.12,0.03,0.04,0.04,0.01,0.01,0.03,0.03,0.02,0.31,19.35,3.53117,1.25599,2.27519,0.00276,0.00098,0.00178,0.00057,0.00056,1.0e-05,0.1,0.04,2.55,0.9,18.49,0.0,2.24,1.89,2.47,0.34,0.82,0.37,3.81,-0.01,-1.06,0.92,5.82,-2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,67.83,16.16,99.59,0.0,10.76,8.66,65.0,0.0,0.0,0.0
2007-01-04T08:00:00,1.86,16.46,0.13,0.05,0.0,0.88,0.15,0.03,0.04,0.04,0.01,0.01,0.06,0.06,0.03,0.35,16.46,3.47768,1.54253,1.93515,0.0028,0.00129,0.00152,0.00075,0.00074,1.0e-05,0.22,0.07,2.84,1.0,16.11,0.0,2.58,3.0,3.27,0.39,1.46,0.37,1.91,-0.46,2.4,0.79,5.52,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24,67.99,15.2,99.59,0.0,15.62,13.05,64.0,0.0,2.22,44.06
2007-01-04T09:00:00,1.76,14.53,0.11,0.05,0.0,0.73,0.16,0.03,0.04,0.04,0.02,0.02,0.1,0.06,0.04,0.36,14.53,2.91612,1.20791,1.70822,0.00256,0.00122,0.00134,0.0007,0.0007,1.0e-05,0.33,0.12,2.61,0.92,14.25,0.0,2.49,2.89,3.25,0.39,1.47,0.3,0.37,-0.34,2.26,0.61,5.15,-2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,68.0,13.42,99.59,0.0,21.38,17.56,56.0,0.0,10.14,49.45
2007-01-04T10:00:00,1.78,11.86,0.09,0.05,0.0,0.71,0.16,0.02,0.04,0.04,0.02,0.02,0.14,0.06,0.04,0.36,11.86,2.43872,1.04377,1.39495,0.00233,0.00123,0.00109,0.00071,0.00071,1.0e-05,0.38,0.14,2.19,0.77,11.64,0.0,2.18,2.81,3.16,0.38,1.48,0.21,-0.81,-0.22,1.96,0.37,4.56,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,68.0,10.46,99.59,0.0,31.1,24.28,42.0,3.36,25.68,46.92
2007-01-04T11:00:00,1.4,9.81,0.07,0.05,0.0,0.35,0.16,0.02,0.04,0.04,0.02,0.02,0.16,0.06,0.05,0.36,9.81,1.98203,0.82798,1.15405,0.00188,0.00097,0.0009,0.00056,0.00056,1.0e-05,0.37,0.12,1.83,0.64,9.63,0.0,1.86,2.44,2.83,0.36,1.49,0.13,-0.22,-0.14,1.23,0.24,3.54,-2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.59,68.0,8.49,99.59,0.0,37.94,28.65,36.0,4.7,48.18,0.0
