Hour,Electricity Use [kWh],Natural Gas Use [kBtu],Fuel Oil Use [kBtu],Propane Use [kBtu],Living Temperature [F],Unvented Attic Temperature [F],Vented Crawlspace Temperature [F]
2710,1.62,8.5,0.0,0.0,68.0,37.04,43.71
2711,1.07,9.3,0.0,0.0,68.0,35.53,43.44
2712,0.8,10.04,0.0,0.0,68.0,34.52,43.32
2713,0.95,11.31,0.0,0.0,68.0,33.43,42.8
2714,0.58,12.17,0.0,0.0,68.0,31.97,42.43
2715,0.57,12.64,0.0,0.0,68.0,30.5,42.24
2716,0.55,13.0,0.0,0.0,68.0,29.37,42.05
2717,0.54,13.24,0.0,0.0,68.0,28.35,41.88
2718,0.61,13.45,0.0,0.0,68.0,27.65,41.72
2719,0.75,7.23,0.0,0.0,68.0,32.23,42.32
2720,1.19,3.78,0.0,0.0,68.0,40.89,43.14
2721,0.81,2.94,0.0,0.0,68.0,51.2,44.06
2722,1.47,3.3,0.0,0.0,68.0,58.27,44.67
2723,1.16,2.37,0.0,0.0,68.0,62.57,45.69
2724,0.81,0.83,0.0,0.0,68.0,68.23,46.77
2725,0.78,0.0,0.0,0.0,68.0,71.67,48.04
2726,0.78,0.0,0.0,0.0,68.17,71.35,48.84
2727,0.79,0.0,0.0,0.0,68.21,68.96,48.88
2728,1.12,0.1,0.0,0.0,68.0,64.89,48.94
2729,0.9,1.58,0.0,0.0,68.0,59.73,48.36
2730,1.42,1.91,0.0,0.0,68.0,55.37,47.83
2731,1.16,2.3,0.0,0.0,68.0,51.8,47.18
2732,1.18,3.15,0.0,0.0,68.0,48.66,46.75
2733,1.25,3.8,0.0,0.0,68.0,46.07,46.39
2734,1.27,4.19,0.0,0.0,68.0,44.12,46.15
2735,1.04,4.92,0.0,0.0,68.0,42.7,46.0
2736,2.11,6.26,0.0,0.0,68.0,41.47,45.64
2737,0.92,6.84,0.0,0.0,68.0,40.37,45.5
2738,0.56,7.95,0.0,0.0,68.0,39.23,44.97
2739,0.54,8.75,0.0,0.0,68.0,38.04,44.61
2740,0.53,9.58,0.0,0.0,68.0,36.9,44.22
2741,0.52,9.51,0.0,0.0,68.0,36.21,44.39
2742,0.59,10.35,0.0,0.0,68.0,35.62,43.87
2743,1.07,8.18,0.0,0.0,68.0,36.72,43.67
2744,0.89,8.47,0.0,0.0,68.0,37.96,43.7
2745,0.85,9.09,0.0,0.0,68.0,38.93,43.5
2746,4.19,7.28,0.0,0.0,68.0,42.72,44.43
2747,3.18,4.4,0.0,0.0,68.0,52.87,45.44
2748,1.14,2.29,0.0,0.0,68.0,65.82,46.61
2749,0.79,1.33,0.0,0.0,68.0,72.8,47.77
2750,0.78,0.8,0.0,0.0,68.0,73.99,48.5
2751,0.79,0.0,0.0,0.0,68.22,75.53,49.27
2752,0.79,0.34,0.0,0.0,68.0,73.38,49.91
2753,0.9,1.07,0.0,0.0,68.0,67.99,48.95
2754,1.41,0.28,0.0,0.0,68.0,62.81,48.9
2755,1.49,1.05,0.0,0.0,68.0,58.2,47.84
2756,3.67,1.91,0.0,0.0,68.0,53.3,47.08
2757,1.24,2.96,0.0,0.0,68.0,48.9,46.83
2758,1.58,4.2,0.0,0.0,68.0,44.97,45.76
2759,1.04,5.4,0.0,0.0,68.0,41.6,45.22
2760,1.1,6.61,0.0,0.0,68.0,38.78,44.79
2761,0.61,7.69,0.0,0.0,68.0,36.64,44.51
2762,0.56,8.77,0.0,0.0,68.0,34.88,44.06
2763,0.54,9.17,0.0,0.0,68.0,33.48,44.0
2764,0.85,10.04,0.0,0.0,68.0,32.24,43.6
2765,0.53,11.06,0.0,0.0,68.0,30.53,43.0
2766,0.59,10.68,0.0,0.0,68.0,29.77,43.3
2767,0.73,4.48,0.0,0.0,68.0,34.43,44.41
2768,1.17,0.92,0.0,0.0,68.0,42.77,46.05
2769,3.67,0.75,0.0,0.0,68.0,52.95,46.46
2770,1.4,1.99,0.0,0.0,68.0,57.98,47.37
2771,0.79,0.56,0.0,0.0,68.0,62.13,48.71
2772,2.11,0.0,0.0,0.0,68.48,72.25,50.7
2773,1.05,0.0,0.0,0.0,69.02,82.68,51.28
2774,0.73,0.0,0.0,0.0,69.45,88.02,52.06
2775,0.74,0.0,0.0,0.0,70.28,93.52,52.96
2776,1.07,0.0,0.0,0.0,70.69,93.88,53.44
2777,0.84,0.0,0.0,0.0,70.46,86.51,53.42
2778,1.36,0.0,0.0,0.0,70.14,77.05,53.12
2779,1.1,0.0,0.0,0.0,70.08,69.51,52.41
2780,1.89,0.0,0.0,0.0,69.48,63.16,50.86
2781,1.23,0.0,0.0,0.0,69.08,57.35,49.86
2782,1.24,0.0,0.0,0.0,68.74,52.62,48.97
2783,1.35,0.0,0.0,0.0,68.43,49.32,49.06
2784,0.73,0.0,0.0,0.0,68.01,47.1,48.85
2785,0.58,2.47,0.0,0.0,68.0,44.87,47.71
2786,0.82,2.97,0.0,0.0,68.0,42.83,47.63
2787,0.53,2.91,0.0,0.0,68.0,42.1,48.3
2788,0.49,3.62,0.0,0.0,68.0,41.83,48.02
2789,0.48,4.0,0.0,0.0,68.0,41.86,48.3
2790,1.61,3.65,0.0,0.0,68.0,42.69,48.99
2791,3.32,1.99,0.0,0.0,68.0,46.07,50.34
2792,0.79,1.08,0.0,0.0,68.0,51.17,51.25
2793,0.74,0.0,0.0,0.0,68.0,57.4,52.28
2794,0.71,0.0,0.0,0.0,69.03,69.42,53.89
2795,5.41,0.0,0.0,0.0,69.5,86.65,55.27
2796,3.63,0.0,0.0,0.0,70.32,99.16,56.14
2797,1.09,0.0,0.0,0.0,71.16,109.23,57.27
2798,1.06,0.0,0.0,0.0,72.04,113.37,58.4
2799,0.74,0.0,0.0,0.0,72.97,110.25,59.78
2800,0.74,0.0,0.0,0.0,73.11,102.08,59.56
2801,0.84,0.0,0.0,0.0,73.02,92.52,59.32
2802,1.74,0.0,0.0,0.0,73.08,84.21,58.81
2803,1.1,0.0,0.0,0.0,72.65,76.82,57.22
2804,1.57,0.0,0.0,0.0,72.4,70.16,56.27
2805,1.55,0.0,0.0,0.0,72.18,64.9,55.38
2806,2.12,0.0,0.0,0.0,71.96,60.62,54.37
2807,1.33,0.0,0.0,0.0,71.52,57.01,53.4
2808,0.73,0.0,0.0,0.0,71.1,53.98,52.73
2809,0.56,0.0,0.0,0.0,70.61,51.47,52.09
2810,1.25,0.0,0.0,0.0,70.14,49.53,51.75
2811,0.49,0.0,0.0,0.0,69.62,47.54,51.01
2812,0.47,0.0,0.0,0.0,69.25,46.07,50.92
2813,0.46,0.0,0.0,0.0,68.51,44.47,49.63
2814,4.85,0.51,0.0,0.0,68.0,42.94,49.68
2815,0.98,0.0,0.0,0.0,68.25,43.95,50.54
2816,0.84,0.0,0.0,0.0,69.02,48.63,51.34
2817,0.74,0.0,0.0,0.0,69.18,54.13,52.17
2818,1.43,0.0,0.0,0.0,69.72,62.23,53.31
2819,0.73,0.0,0.0,0.0,70.03,67.0,54.64
2820,1.35,0.0,0.0,0.0,70.57,71.68,55.53
2821,2.78,0.0,0.0,0.0,71.25,75.4,56.65
2822,1.45,0.0,0.0,0.0,71.13,74.66,56.9
2823,0.74,0.0,0.0,0.0,71.71,74.11,57.49
2824,0.95,0.0,0.0,0.0,72.27,74.33,57.72
2825,0.96,0.0,0.0,0.0,71.74,71.17,56.74
2826,1.39,0.0,0.0,0.0,70.97,65.2,54.89
2827,2.48,0.0,0.0,0.0,70.84,60.35,53.97
2828,1.5,0.0,0.0,0.0,70.5,56.96,53.55
2829,2.36,0.0,0.0,0.0,70.28,53.91,52.39
2830,6.51,0.0,0.0,0.0,70.04,51.73,52.47
2831,1.32,0.0,0.0,0.0,69.74,50.37,52.28
2832,1.05,0.0,0.0,0.0,69.32,49.44,52.03
2833,0.56,0.0,0.0,0.0,68.92,48.72,51.85
2834,0.51,0.0,0.0,0.0,68.46,48.23,51.69
2835,0.49,0.4,0.0,0.0,68.0,47.19,50.65
2836,1.26,2.03,0.0,0.0,68.0,45.92,50.41
2837,3.48,2.95,0.0,0.0,68.0,44.87,50.23
2838,0.86,3.32,0.0,0.0,68.0,43.83,49.83
2839,2.1,2.33,0.0,0.0,68.0,44.87,50.11
2840,0.84,0.6,0.0,0.0,68.0,48.05,50.75
2841,0.8,0.87,0.0,0.0,68.0,51.22,50.88
2842,1.99,0.85,0.0,0.0,68.0,53.82,51.23
2843,0.79,0.83,0.0,0.0,68.0,55.43,51.15
2844,0.81,1.0,0.0,0.0,68.0,55.86,51.6
2845,1.12,0.0,0.0,0.0,68.02,57.1,52.19
2846,1.05,0.0,0.0,0.0,68.16,58.69,52.73
2847,0.79,0.91,0.0,0.0,68.0,58.01,51.62
2848,0.79,0.66,0.0,0.0,68.0,56.82,51.81
2849,2.28,1.32,0.0,0.0,68.0,55.86,51.84
2850,1.86,1.57,0.0,0.0,68.0,54.2,51.2
2851,1.16,2.0,0.0,0.0,68.0,51.71,50.77
2852,1.17,2.55,0.0,0.0,68.0,49.43,50.39
2853,1.56,2.48,0.0,0.0,68.0,47.73,50.2
2854,1.6,2.87,0.0,0.0,68.0,46.55,50.05
2855,1.03,3.56,0.0,0.0,68.0,45.76,49.9
2856,0.76,4.21,0.0,0.0,68.0,45.34,49.96
2857,0.91,5.29,0.0,0.0,68.0,45.04,49.68
2858,0.54,5.61,0.0,0.0,68.0,44.69,49.54
2859,0.52,5.98,0.0,0.0,68.0,44.37,49.44
2860,0.51,6.54,0.0,0.0,68.0,44.18,49.33
2861,0.5,6.81,0.0,0.0,68.0,44.06,49.23
2862,0.57,7.35,0.0,0.0,68.0,43.81,48.91
2863,0.74,6.51,0.0,0.0,68.0,44.11,49.04
2864,1.2,6.32,0.0,0.0,68.0,44.76,48.8
2865,2.56,6.03,0.0,0.0,68.0,45.61,48.96
2866,0.8,5.8,0.0,0.0,68.0,46.79,49.11
2867,0.81,5.18,0.0,0.0,68.0,48.27,49.45
2868,0.83,4.61,0.0,0.0,68.0,50.03,49.55
2869,1.15,4.81,0.0,0.0,68.0,51.19,49.35
2870,1.12,4.72,0.0,0.0,68.0,51.51,49.29
2871,0.82,5.91,0.0,0.0,68.0,50.69,48.1
2872,1.27,5.65,0.0,0.0,68.0,49.33,48.3
2873,1.22,5.71,0.0,0.0,68.0,48.25,48.26
2874,1.47,5.51,0.0,0.0,68.0,47.05,48.34
2875,3.38,5.13,0.0,0.0,68.0,46.01,48.44
2876,1.31,5.6,0.0,0.0,68.0,44.79,48.0
2877,1.26,5.99,0.0,0.0,68.0,43.12,47.64
2878,1.53,6.38,0.0,0.0,68.0,41.44,47.29
2879,1.13,7.17,0.0,0.0,68.0,40.05,46.87
2880,0.78,8.1,0.0,0.0,68.0,38.84,46.48
2881,0.62,8.51,0.0,0.0,68.0,36.96,46.04
2882,0.57,9.49,0.0,0.0,68.0,34.7,45.6
2883,0.55,10.2,0.0,0.0,68.0,32.67,45.12
2884,0.54,10.84,0.0,0.0,68.0,30.84,44.66
2885,0.53,10.88,0.0,0.0,68.0,29.69,44.75
2886,0.9,8.98,0.0,0.0,68.0,30.42,44.73
2887,0.73,4.36,0.0,0.0,68.0,35.84,45.98
2888,0.84,1.87,0.0,0.0,68.0,45.38,47.0
2889,1.1,0.73,0.0,0.0,68.0,57.11,48.14
2890,1.05,0.0,0.0,0.0,68.06,70.99,49.79
2891,1.06,0.0,0.0,0.0,68.15,82.88,52.18
2892,0.74,0.0,0.0,0.0,68.49,91.9,53.27
2893,1.04,0.0,0.0,0.0,68.93,98.58,54.53
2894,0.72,0.0,0.0,0.0,69.6,102.6,56.22
2895,0.73,0.0,0.0,0.0,69.83,101.39,56.88
2896,1.06,0.0,0.0,0.0,70.64,98.64,57.99
2897,0.83,0.0,0.0,0.0,71.33,95.97,58.58
2898,1.02,0.0,0.0,0.0,71.13,91.01,58.74
2899,1.07,0.0,0.0,0.0,70.78,83.15,58.49
2900,1.39,0.0,0.0,0.0,70.39,75.2,57.48
2901,1.13,0.0,0.0,0.0,70.33,68.65,56.26
2902,1.16,0.0,0.0,0.0,70.04,63.1,55.04
2903,1.0,0.0,0.0,0.0,69.7,58.26,54.04
2904,2.06,0.0,0.0,0.0,69.23,54.11,52.82
2905,0.56,0.0,0.0,0.0,69.1,50.0,52.09
2906,0.51,0.0,0.0,0.0,68.79,46.85,51.54
2907,0.49,0.0,0.0,0.0,68.32,44.77,50.74
2908,0.8,1.02,0.0,0.0,68.0,42.75,49.75
2909,0.47,2.58,0.0,0.0,68.0,40.62,49.16
2910,0.54,2.3,0.0,0.0,68.0,39.71,48.87
2911,0.7,0.15,0.0,0.0,68.0,41.63,49.11
2912,0.83,0.0,0.0,0.0,68.59,46.98,49.61
2913,0.78,0.0,0.0,0.0,69.09,54.64,50.22
2914,4.28,0.0,0.0,0.0,69.01,62.89,51.09
2915,2.96,0.0,0.0,0.0,69.03,71.71,52.05
2916,1.02,0.0,0.0,0.0,69.47,80.2,53.37
2917,0.72,0.0,0.0,0.0,69.62,87.14,54.37
2918,0.72,0.0,0.0,0.0,69.75,89.25,55.26
2919,0.73,0.0,0.0,0.0,70.05,87.28,55.71
2920,1.04,0.0,0.0,0.0,69.99,83.12,56.03
2921,0.83,0.0,0.0,0.0,70.48,78.46,55.68
2922,1.02,0.0,0.0,0.0,69.97,72.76,55.17
2923,1.46,0.0,0.0,0.0,69.77,65.99,53.81
2924,3.61,0.0,0.0,0.0,69.44,59.78,52.54
2925,1.5,0.0,0.0,0.0,69.05,54.4,51.14
2926,1.21,0.0,0.0,0.0,69.07,50.45,50.94
2927,1.0,0.0,0.0,0.0,68.66,47.53,50.2
2928,1.06,0.0,0.0,0.0,68.14,45.04,49.6
2929,0.57,1.43,0.0,0.0,68.0,42.9,49.09
2930,0.53,3.07,0.0,0.0,68.0,40.35,48.56
2931,0.83,4.06,0.0,0.0,68.0,37.71,48.05
2932,0.51,5.32,0.0,0.0,68.0,35.35,47.35
2933,0.5,6.11,0.0,0.0,68.0,33.4,46.99
2934,0.56,5.86,0.0,0.0,68.0,32.89,46.75
2935,0.72,2.99,0.0,0.0,68.0,35.91,47.56
2936,1.17,1.2,0.0,0.0,68.0,43.09,48.31
2937,3.66,0.0,0.0,0.0,68.04,54.1,49.41
2938,1.27,0.0,0.0,0.0,68.56,66.11,51.23
2939,0.72,0.0,0.0,0.0,68.95,77.15,53.69
2940,2.08,0.0,0.0,0.0,69.15,80.62,54.45
2941,0.72,0.0,0.0,0.0,69.38,79.39,55.36
2942,1.03,0.0,0.0,0.0,69.5,77.81,56.33
2943,0.73,0.0,0.0,0.0,69.88,78.33,56.63
2944,1.05,0.0,0.0,0.0,69.63,77.01,57.08
2945,0.83,0.0,0.0,0.0,69.79,73.41,57.11
2946,1.35,0.0,0.0,0.0,69.75,69.37,56.57
2947,1.07,0.0,0.0,0.0,69.66,65.32,55.85
2948,1.8,0.0,0.0,0.0,68.96,61.03,54.49
2949,1.18,0.0,0.0,0.0,69.06,57.02,53.05
2950,1.21,0.0,0.0,0.0,68.8,53.35,51.88
2951,1.34,0.0,0.0,0.0,68.32,50.11,51.12
2952,0.74,0.26,0.0,0.0,68.0,47.57,50.73
2953,0.58,1.86,0.0,0.0,68.0,45.57,50.18
2954,0.52,2.43,0.0,0.0,68.0,44.11,50.07
2955,0.51,3.21,0.0,0.0,68.0,42.96,49.62
2956,0.81,3.76,0.0,0.0,68.0,41.94,49.37
2957,0.48,4.42,0.0,0.0,68.0,41.16,49.15
2958,1.62,4.74,0.0,0.0,68.0,40.75,48.95
2959,3.26,5.24,0.0,0.0,68.0,41.24,49.0
2960,0.89,4.73,0.0,0.0,68.0,42.84,48.93
2961,0.81,4.78,0.0,0.0,68.0,45.24,49.09
2962,0.78,4.21,0.0,0.0,68.0,48.61,49.7
2963,5.46,4.55,0.0,0.0,68.0,52.6,50.3
2964,3.54,3.27,0.0,0.0,68.0,55.7,50.31
2965,1.15,3.57,0.0,0.0,68.0,56.71,49.75
2966,1.12,3.57,0.0,0.0,68.0,56.22,49.36
2967,0.8,4.07,0.0,0.0,68.0,54.55,48.67
2968,0.8,3.77,0.0,0.0,68.0,52.97,48.88
2969,0.91,4.01,0.0,0.0,68.0,51.52,48.6
2970,1.8,4.14,0.0,0.0,68.0,49.29,48.4
2971,1.15,4.58,0.0,0.0,68.0,46.57,48.0
2972,1.61,5.21,0.0,0.0,68.0,43.92,47.62
2973,1.59,5.55,0.0,0.0,68.0,41.81,47.42
2974,2.12,5.93,0.0,0.0,68.0,40.13,47.02
2975,1.05,7.04,0.0,0.0,68.0,38.46,46.43
2976,1.1,7.88,0.0,0.0,68.0,37.01,46.18
2977,0.62,8.61,0.0,0.0,68.0,35.92,45.96
2978,1.3,9.12,0.0,0.0,68.0,35.27,45.94
2979,0.55,9.25,0.0,0.0,68.0,34.65,45.96
2980,0.53,9.59,0.0,0.0,68.0,33.96,45.83
2981,0.52,9.73,0.0,0.0,68.0,33.72,45.91
2982,4.89,10.78,0.0,0.0,68.0,34.2,45.84
2983,0.94,9.5,0.0,0.0,68.0,35.63,45.8
2984,0.87,6.05,0.0,0.0,68.0,41.07,46.52
2985,0.81,3.64,0.0,0.0,68.0,51.25,47.63
2986,1.48,2.57,0.0,0.0,68.0,63.63,48.57
2987,0.78,1.88,0.0,0.0,68.0,74.72,49.79
2988,1.35,0.82,0.0,0.0,68.0,84.45,51.47
2989,2.76,0.0,0.0,0.0,68.15,92.56,52.62
2990,1.43,0.0,0.0,0.0,68.45,97.44,53.87
2991,0.73,0.0,0.0,0.0,69.13,97.82,54.57
2992,0.73,0.0,0.0,0.0,70.0,96.25,55.42
2993,1.15,0.0,0.0,0.0,70.29,92.85,56.04
2994,1.38,0.0,0.0,0.0,70.51,87.06,56.09
2995,2.39,0.0,0.0,0.0,70.14,78.68,55.55
2996,1.46,0.0,0.0,0.0,69.66,70.23,53.98
2997,2.32,0.0,0.0,0.0,69.75,63.29,53.56
2998,6.41,0.0,0.0,0.0,69.31,57.98,52.72
2999,1.23,0.0,0.0,0.0,69.19,53.78,52.07
3000,1.05,0.0,0.0,0.0,68.91,50.5,51.45
3001,0.56,0.0,0.0,0.0,68.56,48.07,50.96
3002,0.51,0.0,0.0,0.0,68.12,46.11,50.45
3003,0.49,1.16,0.0,0.0,68.0,44.28,49.98
3004,1.25,2.18,0.0,0.0,68.0,42.48,49.74
3005,3.42,3.82,0.0,0.0,68.0,40.71,49.07
3006,0.83,3.06,0.0,0.0,68.0,40.14,48.87
3007,2.07,0.38,0.0,0.0,68.0,43.3,50.22
3008,0.78,0.0,0.0,0.0,68.99,52.36,52.11
3009,0.73,0.0,0.0,0.0,69.82,65.97,54.49
3010,1.91,0.0,0.0,0.0,69.92,78.86,55.8
3011,0.72,0.0,0.0,0.0,70.08,88.65,56.87
3012,0.74,0.0,0.0,0.0,70.54,98.48,57.98
3013,1.11,0.0,0.0,0.0,70.7,103.17,59.26
3014,0.72,0.0,0.0,0.0,71.23,103.03,60.14
3015,0.73,0.0,0.0,0.0,71.77,102.34,60.82
3016,1.04,0.0,0.0,0.0,71.44,97.4,60.98
3017,2.19,0.0,0.0,0.0,70.9,89.08,60.62
3018,1.78,0.0,0.0,0.0,70.97,81.11,60.19
3019,1.07,0.0,0.0,0.0,71.21,75.42,59.65
3020,1.07,0.0,0.0,0.0,70.98,70.79,59.19
3021,1.13,0.0,0.0,0.0,71.04,67.07,58.97
3022,1.5,0.0,0.0,0.0,70.23,63.88,57.81
3023,0.95,0.0,0.0,0.0,70.19,60.97,56.81
3024,1.02,0.0,0.0,0.0,69.79,58.34,55.93
3025,0.56,0.0,0.0,0.0,70.07,55.5,55.0
3026,0.51,0.0,0.0,0.0,69.81,52.6,53.98
3027,0.49,0.0,0.0,0.0,69.45,50.1,53.72
3028,0.79,0.0,0.0,0.0,69.04,47.82,52.99
3029,0.46,0.0,0.0,0.0,68.6,46.13,52.25
3030,0.52,0.0,0.0,0.0,68.49,45.9,52.75
3031,0.65,0.0,0.0,0.0,68.57,47.29,53.35
3032,0.78,0.0,0.0,0.0,68.74,50.46,53.88
3033,2.46,0.0,0.0,0.0,69.33,56.81,55.1
3034,1.02,0.0,0.0,0.0,69.74,66.44,56.59
3035,0.72,0.0,0.0,0.0,70.15,78.43,58.19
3036,0.74,0.0,0.0,0.0,70.3,89.96,59.05
3037,1.06,0.0,0.0,0.0,70.74,96.8,59.94
3038,0.72,0.0,0.0,0.0,71.0,99.95,60.74
3039,1.06,0.0,0.0,0.0,71.31,101.01,61.72
3040,1.15,0.0,0.0,0.0,72.05,100.32,62.32
3041,0.83,0.0,0.0,0.0,72.34,97.06,62.55
3042,1.37,0.0,0.0,0.0,72.44,91.54,62.67
3043,3.44,0.0,0.0,0.0,71.99,83.87,61.98
3044,1.07,0.0,0.0,0.0,71.24,76.38,60.77
3045,1.13,0.0,0.0,0.0,71.21,69.98,59.43
3046,1.45,0.0,0.0,0.0,71.17,64.39,58.42
3047,0.99,0.0,0.0,0.0,71.77,59.77,57.42
3048,0.74,0.0,0.0,0.0,71.57,55.91,56.38
3049,0.56,0.0,0.0,0.0,71.04,52.51,55.42
3050,0.51,0.0,0.0,0.0,69.46,49.53,54.83
3051,0.49,0.0,0.0,0.0,69.78,46.88,54.01
3052,0.47,0.0,0.0,0.0,69.66,44.76,53.61
3053,0.46,0.0,0.0,0.0,69.12,42.98,53.06
3054,0.84,0.0,0.0,0.0,69.34,43.46,53.79
3055,0.65,0.0,0.0,0.0,70.21,47.91,55.18
3056,0.78,0.0,0.0,0.0,70.66,56.2,57.8
3057,1.05,0.0,0.0,0.0,71.05,66.63,59.49
3058,1.05,0.0,0.0,0.0,72.24,79.97,61.18
3059,1.06,0.0,0.0,0.0,73.17,92.66,62.35
3060,0.74,0.0,0.0,0.0,73.85,101.16,63.6
3061,1.04,0.0,0.0,0.0,74.48,106.17,64.59
3062,0.72,0.0,0.0,0.0,75.18,110.04,65.53
3063,0.73,0.0,0.0,0.0,76.38,112.32,66.76
3064,0.73,0.0,0.0,0.0,77.47,109.77,67.23
3065,1.25,0.0,0.0,0.0,77.99,104.45,67.8
3066,1.02,0.0,0.0,0.0,77.73,97.76,67.87
3067,1.07,0.0,0.0,0.0,76.07,90.29,67.43
3068,1.07,0.0,0.0,0.0,74.59,83.69,66.59
3069,1.13,0.0,0.0,0.0,74.19,78.2,65.92
3070,1.48,0.0,0.0,0.0,72.69,74.25,65.4
3071,0.95,0.0,0.0,0.0,72.37,71.07,64.68
3072,2.0,0.0,0.0,0.0,72.0,68.04,63.59
3073,0.51,0.0,0.0,0.0,72.3,65.18,62.61
3074,0.46,0.0,0.0,0.0,71.89,62.79,62.19
3075,0.44,0.0,0.0,0.0,71.46,60.91,61.58
3076,0.42,0.0,0.0,0.0,71.3,59.1,60.7
3077,0.41,0.0,0.0,0.0,70.97,57.27,59.83
3078,0.47,0.0,0.0,0.0,71.15,57.14,60.51
3079,0.96,0.0,0.0,0.0,71.46,59.65,61.68
3080,0.78,0.0,0.0,0.0,71.76,63.98,63.15
3081,0.73,0.0,0.0,0.0,71.87,70.39,62.59
3082,4.05,0.0,0.0,0.0,72.2,78.48,63.7
3083,2.85,0.0,0.0,0.0,73.91,84.89,65.69
3084,1.01,0.0,0.0,0.0,75.43,89.78,66.52
3085,0.72,0.0,0.0,0.0,76.16,92.71,67.17
3086,0.72,0.0,0.0,0.0,76.56,92.06,67.79
3087,0.73,0.0,0.0,0.0,77.36,91.49,68.61
3088,0.82,0.0,0.0,0.0,77.99,92.61,69.61
3089,1.34,0.0,0.0,0.0,78.0,92.4,70.12
3090,1.26,0.0,0.0,0.0,78.0,89.76,69.99
3091,1.51,0.0,0.0,0.0,78.0,85.47,69.68
3092,3.54,0.0,0.0,0.0,77.25,80.7,69.04
3093,1.13,0.0,0.0,0.0,75.67,76.22,68.08
3094,1.16,0.0,0.0,0.0,74.69,72.81,67.31
3095,1.28,0.0,0.0,0.0,74.69,69.75,66.71
3096,0.69,0.0,0.0,0.0,74.27,66.87,65.84
3097,0.83,0.0,0.0,0.0,72.87,64.25,64.37
3098,0.46,0.0,0.0,0.0,72.75,62.1,63.85
3099,0.44,0.0,0.0,0.0,72.6,60.11,63.02
3100,0.42,0.0,0.0,0.0,72.13,58.09,62.07
3101,0.73,0.0,0.0,0.0,71.57,56.51,61.62
3102,0.47,0.0,0.0,0.0,71.57,56.43,61.86
3103,0.65,0.0,0.0,0.0,72.56,59.6,62.78
3104,1.11,0.0,0.0,0.0,73.45,66.62,65.29
3105,3.36,0.0,0.0,0.0,75.29,77.07,66.66
3106,1.33,0.0,0.0,0.0,76.7,88.74,68.0
3107,0.72,0.0,0.0,0.0,77.35,97.07,69.37
3108,2.07,0.0,0.0,0.0,77.88,101.05,70.12
3109,0.85,0.0,0.0,0.0,78.0,103.21,70.9
3110,0.91,0.0,0.0,0.0,78.0,105.21,71.54
3111,1.44,0.0,0.0,0.0,78.0,105.48,72.12
3112,1.6,0.0,0.0,0.0,78.0,103.66,72.92
3113,1.49,0.0,0.0,0.0,78.0,101.04,73.01
3114,1.7,0.0,0.0,0.0,78.0,96.9,72.76
3115,1.53,0.0,0.0,0.0,78.0,91.04,72.18
3116,1.8,0.0,0.0,0.0,76.05,85.27,71.19
3117,1.13,0.0,0.0,0.0,74.54,80.18,70.14
3118,1.16,0.0,0.0,0.0,73.58,76.03,69.18
3119,1.29,0.0,0.0,0.0,73.2,72.96,68.67
3120,0.69,0.0,0.0,0.0,72.79,70.59,68.02
3121,0.83,0.0,0.0,0.0,72.5,68.6,67.38
3122,0.46,0.0,0.0,0.0,72.14,66.71,66.49
3123,0.44,0.0,0.0,0.0,72.45,64.74,65.79
3124,0.42,0.0,0.0,0.0,73.82,62.9,64.92
3125,0.41,0.0,0.0,0.0,74.09,61.1,64.01
3126,1.78,0.0,0.0,0.0,70.34,60.57,63.95
3127,2.78,0.0,0.0,0.0,72.39,62.82,64.99
3128,1.1,0.0,0.0,0.0,73.31,68.92,66.78
3129,0.73,0.0,0.0,0.0,74.9,78.55,68.01
3130,0.7,0.0,0.0,0.0,76.55,87.52,69.23
3131,5.34,0.0,0.0,0.0,77.0,94.4,70.52
3132,3.28,0.0,0.0,0.0,77.89,100.2,71.48
3133,1.21,0.0,0.0,0.0,78.0,104.9,72.28
3134,1.24,0.0,0.0,0.0,78.0,108.01,72.73
3135,1.13,0.0,0.0,0.0,78.0,108.2,73.26
3136,1.3,0.0,0.0,0.0,78.0,106.04,73.61
3137,1.54,0.0,0.0,0.0,78.0,103.31,74.01
3138,2.1,0.0,0.0,0.0,78.0,99.08,74.07
3139,2.01,0.0,0.0,0.0,78.0,92.78,73.55
3140,1.74,0.0,0.0,0.0,78.0,86.2,72.74
3141,1.51,0.0,0.0,0.0,77.4,80.3,71.62
3142,2.03,0.0,0.0,0.0,75.8,75.35,70.11
3143,0.95,0.0,0.0,0.0,75.77,71.07,69.23
3144,0.69,0.0,0.0,0.0,75.12,67.07,67.73
3145,0.51,0.0,0.0,0.0,73.91,64.75,68.04
3146,1.19,0.0,0.0,0.0,74.16,62.74,67.03
3147,0.44,0.0,0.0,0.0,72.65,59.63,63.96
3148,0.42,0.0,0.0,0.0,72.27,56.18,62.94
3149,0.46,0.0,0.0,0.0,71.92,52.92,61.98
3150,4.97,0.0,0.0,0.0,72.22,52.34,62.3
3151,0.71,0.0,0.0,0.0,72.91,55.9,62.65
3152,0.78,0.0,0.0,0.0,73.05,62.72,63.31
3153,0.73,0.0,0.0,0.0,73.65,72.92,64.69
3154,1.42,0.0,0.0,0.0,73.71,83.82,66.06
3155,0.72,0.0,0.0,0.0,73.18,93.13,66.48
3156,1.34,0.0,0.0,0.0,73.63,101.54,67.18
3157,2.75,0.0,0.0,0.0,72.76,104.68,67.69
